City,Countries,Country,Date,Observation,Opponent,Round,Stadium,Team,Time,Year,Game #,Opponent G,Team G
Dortmund,Germany,Germany,14-06-2006,,Germany,Group A,"FIFA World Cup Stadium, Dortmund",Poland, 21:00,2006,661,1,0
Frankfurt/Main,England,Germany,10-06-2006,,England,Group B,"FIFA World Cup Stadium, Frankfurt",Paraguay, 15:00,2006,647,1,0
Berlin,Sweden,Germany,15-06-2006,,Sweden,Group B,Olympiastadion,Paraguay, 21:00,2006,664,1,0
Leipzig,Netherlands,Germany,11-06-2006,,Netherlands,Group C,Zentralstadion,Serbia and Montenegro, 15:00,2006,650,1,0
Cologne,Portugal,Germany,11-06-2006,,Portugal,Group D,"FIFA World Cup Stadium, Cologne",Angola, 21:00,2006,652,1,0
Berlin,Brazil,Germany,13-06-2006,,Brazil,Group F,Olympiastadion,Croatia, 21:00,2006,658,1,0
Kaiserslautern,Spain,Germany,23-06-2006,,Spain,Group H,Fritz-Walter-Stadion,Saudi Arabia, 16:00,2006,690,1,0
Berlin,Ukraine,Germany,23-06-2006,,Ukraine,Group H,Olympiastadion,Tunisia, 16:00,2006,689,1,0
Frankfurt/Main,France,Germany,01-07-2006,,France,Quarter-finals,"FIFA World Cup Stadium, Frankfurt",Brazil, 21:00,2006,704,1,0
Kaiserslautern,Italy,Germany,26-06-2006,,Italy,Round of 16,Fritz-Walter-Stadion,Australia, 17:00,2006,697,1,0
Stuttgart,England,Germany,25-06-2006,,England,Round of 16,Gottlieb-Daimler-Stadion,Ecuador, 17:00,2006,695,1,0
Nuremberg,Portugal,Germany,25-06-2006,,Portugal,Round of 16,Franken-Stadion,Netherlands, 21:00,2006,696,1,0
Munich,France,Germany,05-07-2006,,France,Semi-finals,"FIFA World Cup Stadium, Munich",Portugal, 21:00,2006,706,1,0
Seoul,Senegal,Korea/Japan,31-05-2002,,Senegal,Group A,Seoul World Cup Stadium,France, 20:30,2002,581,1,0
Daegu,South Africa,Korea/Japan,08-06-2002,,South Africa,Group B,Daegu World Cup Stadium,Slovenia, 15:30,2002,604,1,0
Incheon,Korea Republic,Korea/Japan,14-06-2002,,Korea Republic,Group D,Incheon Football Stadium,Portugal, 20:30,2002,626,1,0
Saitama,Cameroon,Korea/Japan,06-06-2002,,Cameroon,Group E,Saitama Stadium 2002,Saudi Arabia, 18:00,2002,599,1,0
Ibaraki,Argentina,Korea/Japan,02-06-2002,,Argentina,Group F,Kashima Stadium,Nigeria, 14:30,2002,585,1,0
Sapporo,England,Korea/Japan,07-06-2002,,England,Group F,Sapporo Dome,Argentina, 20:30,2002,602,1,0
Niigata,Mexico,Korea/Japan,03-06-2002,,Mexico,Group G,Niigata Stadium Big Swan,Croatia, 15:30,2002,591,1,0
Yokohama,Ecuador,Korea/Japan,13-06-2002,,Ecuador,Group G,International Stadium Yokohama,Croatia, 20:30,2002,623,1,0
Yokohama,Japan,Korea/Japan,09-06-2002,,Japan,Group H,International Stadium Yokohama,Russia, 20:30,2002,608,1,0
Ulsan,Germany,Korea/Japan,21-06-2002,,Germany,Quarter-finals,Munsu Football Stadium,USA, 20:30,2002,638,1,0
Osaka,Turkey,Korea/Japan,22-06-2002,Win on Golden Goal,Turkey,Quarter-finals,Osaka Nagai Stadium,Senegal, 20:30,2002,639,1,0
Rifu,Turkey,Korea/Japan,18-06-2002,,Turkey,Round of 16,Miyagi Stadium,Japan, 15:30,2002,635,1,0
Jeju,Germany,Korea/Japan,15-06-2002,,Germany,Round of 16,Jeju World Cup Stadium,Paraguay, 15:30,2002,630,1,0
Seoul,Germany,Korea/Japan,25-06-2002,,Germany,Semi-finals,Seoul World Cup Stadium,Korea Republic, 20:30,2002,641,1,0
Saitama,Brazil,Korea/Japan,26-06-2002,,Brazil,Semi-finals,Saitama Stadium 2002,Turkey, 20:30,2002,642,1,0
Johannesburg,Spain,South Africa,11-07-2010,Spain win after extra time,Spain,Final,Soccer City Stadium,Netherlands, 20:30,2010,772,1,0
Phokeng,Uruguay,South Africa,22-06-2010,,Uruguay,Group A,Royal Bafokeng Sports Palace,Mexico, 16:00,2010,741,1,0
Johannesburg,Argentina,South Africa,12-06-2010,,Argentina,Group B,Ellis Park Stadium,Nigeria, 16:00,2010,712,1,0
Polokwane,Slovenia,South Africa,13-06-2010,,Slovenia,Group C,Peter Mokaba Stadium,Algeria, 13:30,2010,714,1,0
Tshwane/Pretoria,USA,South Africa,23-06-2010,,USA,Group C,Loftus Versfeld Stadium,Algeria, 16:00,2010,746,1,0
Nelson Mandela Bay/Port Elizabeth,England,South Africa,23-06-2010,,England,Group C,Port Elizabeth Stadium,Slovenia, 16:00,2010,745,1,0
Nelson Mandela Bay/Port Elizabeth,Serbia,South Africa,18-06-2010,,Serbia,Group D,Port Elizabeth Stadium,Germany, 13:30,2010,729,1,0
Tshwane/Pretoria,Ghana,South Africa,13-06-2010,,Ghana,Group D,Loftus Versfeld Stadium,Serbia, 16:00,2010,715,1,0
Johannesburg,Germany,South Africa,23-06-2010,,Germany,Group D,Soccer City Stadium,Ghana, 20:30,2010,747,1,0
Durban,Netherlands,South Africa,19-06-2010,,Netherlands,Group E,Durban Stadium,Japan, 13:30,2010,732,1,0
Mangaung/Bloemfontein,Japan,South Africa,14-06-2010,,Japan,Group E,Free State Stadium,Cameroon, 16:00,2010,718,1,0
Nelspruit,Chile,South Africa,16-06-2010,,Chile,Group H,Mbombela Stadium,Honduras, 13:30,2010,723,1,0
Durban,Switzerland,South Africa,16-06-2010,,Switzerland,Group H,Durban Stadium,Spain, 16:00,2010,724,1,0
Nelson Mandela Bay/Port Elizabeth,Chile,South Africa,21-06-2010,,Chile,Group H,Port Elizabeth Stadium,Switzerland, 16:00,2010,739,1,0
Johannesburg,Spain,South Africa,03-07-2010,,Spain,Quarter-finals,Ellis Park Stadium,Paraguay, 20:30,2010,768,1,0
Cape Town,Spain,South Africa,29-06-2010,,Spain,Round of 16,Cape Town Stadium,Portugal, 20:30,2010,764,1,0
Durban,Spain,South Africa,07-07-2010,,Spain,Semi-finals,Durban Stadium,Germany, 20:30,2010,770,1,0
San Francisco,Brazil,USA,04-07-1994,,Brazil,Round of 16,Stanford Stadium,USA, 12:30,1994,506,1,0
Los Angeles,Brazil,USA,13-07-1994,,Brazil,Semi-finals,Rose Bowl,Sweden, 16:30,1994,514,1,0
Sao Paulo,Netherlands,Brazil,23-06-2014,,Netherlands,Group B,Arena de Sao Paulo,Chile, 13:00,2014,806,2,0
Rio De Janeiro,Chile,Brazil,18-06-2014,,Chile,Group B,Estadio do Maracana,Spain, 16:00,2014,791,2,0
Brasilia,France,Brazil,30-06-2014,,France,Round of 16,Estadio Nacional,Nigeria, 13:00,2014,823,2,0
Brasilia,France,Brazil,30-06-2014,,France,Round of 16,Estadio Nacional,Nigeria, 13:00,2014,841,2,0
Rio De Janeiro,Colombia,Brazil,28-06-2014,,Colombia,Round of 16,Estadio do Maracana,Uruguay, 17:00,2014,822,2,0
Rio De Janeiro,Colombia,Brazil,28-06-2014,,Colombia,Round of 16,Estadio do Maracana,Uruguay, 17:00,2014,838,2,0
Montpellier,Germany,France,25-06-1998,,Germany,Group F,La Mosson,Iran, 21:00,1998,559,2,0
Paris,Germany,France,15-06-1998,,Germany,Group F,Parc des Princes,USA, 21:00,1998,532,2,0
Marseilles,England,France,15-06-1998,,England,Group G,Stade Vï¿½lodrome,Tunisia, 14:30,1998,530,2,0
Lens,England,France,26-06-1998,,England,Group G,Stade Felix Bollaert,Colombia, 21:00,1998,564,2,0
Gelsenkirchen,Ecuador,Germany,09-06-2006,,Ecuador,Group A,"FIFA World Cup Stadium, Gelsenkirchen",Poland, 21:00,2006,646,2,0
Nuremberg,England,Germany,15-06-2006,,England,Group B,Franken-Stadion,Trinidad and Tobago, 18:00,2006,663,2,0
Kaiserslautern,Paraguay,Germany,20-06-2006,,Paraguay,Group B,Fritz-Walter-Stadion,Trinidad and Tobago, 21:00,2006,680,2,0
Frankfurt/Main,Portugal,Germany,17-06-2006,,Portugal,Group D,"FIFA World Cup Stadium, Frankfurt",IR Iran, 15:00,2006,668,2,0
Hamburg,Italy,Germany,22-06-2006,,Italy,Group E,"FIFA World Cup Stadium, Hamburg",Czech Republic, 16:00,2006,685,2,0
Cologne,Ghana,Germany,17-06-2006,,Ghana,Group E,"FIFA World Cup Stadium, Cologne",Czech Republic, 18:00,2006,669,2,0
Hanover,Italy,Germany,12-06-2006,,Italy,Group E,"FIFA World Cup Stadium, Hanover",Ghana, 21:00,2006,655,2,0
Munich,Brazil,Germany,18-06-2006,,Brazil,Group F,"FIFA World Cup Stadium, Munich",Australia, 18:00,2006,672,2,0
Dortmund,Switzerland,Germany,19-06-2006,,Switzerland,Group G,"FIFA World Cup Stadium, Dortmund",Togo, 15:00,2006,674,2,0
Hanover,Switzerland,Germany,23-06-2006,,Switzerland,Group G,"FIFA World Cup Stadium, Hanover",Korea Republic, 21:00,2006,692,2,0
Cologne,France,Germany,23-06-2006,,France,Group G,"FIFA World Cup Stadium, Cologne",Togo, 21:00,2006,691,2,0
Munich,Germany,Germany,24-06-2006,,Germany,Round of 16,"FIFA World Cup Stadium, Munich",Sweden, 17:00,2006,693,2,0
Dortmund,Italy,Germany,04-07-2006,Italy win after extra time,Italy,Semi-finals,"FIFA World Cup Stadium, Dortmund",Germany, 21:00,2006,705,2,0
Yokohama,Brazil,Korea/Japan,30-06-2002,,Brazil,Final,International Stadium Yokohama,Germany, 20:00,2002,644,2,0
Incheon,Denmark,Korea/Japan,11-06-2002,,Denmark,Group A,Incheon Football Stadium,France, 15:30,2002,613,2,0
Gwangju,Costa Rica,Korea/Japan,04-06-2002,,Costa Rica,Group C,Gwangju World Cup Stadium,China PR, 15:30,2002,592,2,0
Busan,Korea Republic,Korea/Japan,04-06-2002,,Korea Republic,Group D,Busan Asiad Main Stadium,Poland, 20:30,2002,594,2,0
Shizuoka,Germany,Korea/Japan,11-06-2002,,Germany,Group E,Shizuoka Stadium Ecopa,Cameroon, 20:30,2002,616,2,0
Sapporo,Italy,Korea/Japan,03-06-2002,,Italy,Group G,Sapporo Dome,Ecuador, 20:30,2002,590,2,0
Osaka,Japan,Korea/Japan,14-06-2002,,Japan,Group H,Osaka Nagai Stadium,Tunisia, 15:30,2002,625,2,0
Kobe,Russia,Korea/Japan,05-06-2002,,Russia,Group H,Kobe Wing Stadium,Tunisia, 15:30,2002,595,2,0
Jeonju,USA,Korea/Japan,17-06-2002,,USA,Round of 16,Jeonju World Cup Stadium,Mexico, 15:30,2002,634,2,0
Kobe,Brazil,Korea/Japan,17-06-2002,,Brazil,Round of 16,Kobe Wing Stadium,Belgium, 20:30,2002,633,2,0
Polokwane,Mexico,South Africa,17-06-2010,,Mexico,Group A,Peter Mokaba Stadium,France, 20:30,2010,728,2,0
Nelson Mandela Bay/Port Elizabeth,Korea Republic,South Africa,12-06-2010,,Korea Republic,Group B,Port Elizabeth Stadium,Greece, 13:30,2010,711,2,0
Polokwane,Argentina,South Africa,22-06-2010,,Argentina,Group B,Peter Mokaba Stadium,Greece, 20:30,2010,744,2,0
Johannesburg,Netherlands,South Africa,14-06-2010,,Netherlands,Group E,Soccer City Stadium,Denmark, 13:30,2010,717,2,0
Mangaung/Bloemfontein,Paraguay,South Africa,20-06-2010,,Paraguay,Group F,Free State Stadium,Slovakia, 13:30,2010,735,2,0
Johannesburg,Spain,South Africa,21-06-2010,,Spain,Group H,Ellis Park Stadium,Honduras, 20:30,2010,740,2,0
Orlando,Netherlands,USA,04-07-1994,,Netherlands,Round of 16,Citrus Bowl,Republic of Ireland, 12:00,1994,505,2,0
Curitiba,Spain,Brazil,23-06-2014,,Spain,Group B,Arena da Baixada,Australia, 13:00,2014,805,3,0
Belo Horizonte,Colombia,Brazil,14-06-2014,,Colombia,Group C,Estadio Mineirao,Greece, 13:00,2014,777,3,0
Porto Alegre,France,Brazil,15-06-2014,,France,Group E,Estadio Beira-Rio,Honduras, 16:00,2014,782,3,0
Manaus,Switzerland,Brazil,25-06-2014,,Switzerland,Group E,Arena Amazonia,Honduras, 16:00,2014,815,3,0
Brasilia,Netherlands,Brazil,12-07-2014,,Netherlands,Play-off for third place,Estadio Nacional,Brazil, 17:00,2014,828,3,0
Brasilia,Netherlands,Brazil,12-07-2014,,Netherlands,Play-off for third place,Estadio Nacional,Brazil, 17:00,2014,851,3,0
Saint-Denis,France,France,12-07-1998,,France,Final,Stade de France,Brazil, 21:00,1998,580,3,0
Nantes,Brazil,France,16-06-1998,,Brazil,Group A,La Beaujoire,Morocco, 21:00,1998,534,3,0
Saint-Etienne,Morocco,France,23-06-1998,,Morocco,Group A,Stade Geoffroy Guichard,Scotland, 21:00,1998,551,3,0
Montpellier,Italy,France,17-06-1998,,Italy,Group B,La Mosson,Cameroon, 21:00,1998,536,3,0
Marseilles,France,France,12-06-1998,,France,Group C,Stade Vï¿½lodrome,South Africa, 21:00,1998,523,3,0
Lyon,Croatia,France,04-07-1998,,Croatia,Quarter-finals,Stade de Gerland,Germany, 21:00,1998,576,3,0
Hamburg,Ecuador,Germany,15-06-2006,,Ecuador,Group A,"FIFA World Cup Stadium, Hamburg",Costa Rica, 15:00,2006,662,3,0
Berlin,Germany,Germany,20-06-2006,,Germany,Group A,Olympiastadion,Ecuador, 16:00,2006,677,3,0
Gelsenkirchen,Czech Republic,Germany,12-06-2006,,Czech Republic,Group E,"FIFA World Cup Stadium, Gelsenkirchen",USA, 18:00,2006,654,3,0
Hamburg,Italy,Germany,30-06-2006,,Italy,Quarter-finals,"FIFA World Cup Stadium, Hamburg",Ukraine, 21:00,2006,702,3,0
Dortmund,Brazil,Germany,27-06-2006,,Brazil,Round of 16,"FIFA World Cup Stadium, Dortmund",Ghana, 17:00,2006,699,3,0
Seoul,Turkey,Korea/Japan,13-06-2002,,Turkey,Group C,Seoul World Cup Stadium,China PR, 15:30,2002,622,3,0
Yokohama,Republic of Ireland,Korea/Japan,11-06-2002,,Republic of Ireland,Group E,International Stadium Yokohama,Saudi Arabia, 20:30,2002,615,3,0
Niigata,England,Korea/Japan,15-06-2002,,England,Round of 16,Niigata Stadium Big Swan,Denmark, 20:30,2002,629,3,0
Tshwane/Pretoria,Uruguay,South Africa,16-06-2010,,Uruguay,Group A,Loftus Versfeld Stadium,South Africa, 20:30,2010,725,3,0
Nelspruit,Cï¿½te d'Ivoire,South Africa,25-06-2010,,Cï¿½te d'Ivoire,Group G,Mbombela Stadium,Korea DPR, 16:00,2010,754,3,0
Johannesburg,Brazil,South Africa,28-06-2010,,Brazil,Round of 16,Ellis Park Stadium,Chile, 20:30,2010,762,3,0
Washington Dc,Spain,USA,02-07-1994,,Spain,Round of 16,RFK Stadium,Switzerland, 16:30,1994,502,3,0
Manaus,Croatia,Brazil,18-06-2014,,Croatia,Group A,Arena Amazonia,Cameroon, 18:00,2014,792,4,0
Salvador,Germany,Brazil,16-06-2014,,Germany,Group G,Arena Fonte Nova,Portugal, 13:00,2014,784,4,0
Saint-Denis,France,France,18-06-1998,,France,Group C,Stade de France,Saudi Arabia, 21:00,1998,538,4,0
Leipzig,Spain,Germany,14-06-2006,,Spain,Group H,Zentralstadion,Ukraine, 15:00,2006,659,4,0
Hamburg,Ukraine,Germany,19-06-2006,,Ukraine,Group H,"FIFA World Cup Stadium, Hamburg",Saudi Arabia, 18:00,2006,675,4,0
Jeju,Brazil,Korea/Japan,08-06-2002,,Brazil,Group C,Jeju World Cup Stadium,China PR, 20:30,2002,605,4,0
Jeonju,Portugal,Korea/Japan,10-06-2002,,Portugal,Group D,Jeonju World Cup Stadium,Poland, 20:30,2002,611,4,0
Durban,Germany,South Africa,13-06-2010,,Germany,Group D,Durban Stadium,Australia, 20:30,2010,716,4,0
Cape Town,Germany,South Africa,03-07-2010,,Germany,Quarter-finals,Cape Town Stadium,Argentina, 16:00,2010,767,4,0
Los Angeles,Sweden,USA,16-07-1994,,Sweden,Match for third place,Rose Bowl,Bulgaria, 12:30,1994,515,4,0
Marseilles,Netherlands,France,20-06-1998,,Netherlands,Group E,Stade Vï¿½lodrome,Korea Republic, 21:00,1998,543,5,0
Paris,Argentina,France,21-06-1998,,Argentina,Group H,Parc des Princes,Jamaica, 17:30,1998,545,5,0
Gelsenkirchen,Argentina,Germany,16-06-2006,,Argentina,Group C,"FIFA World Cup Stadium, Gelsenkirchen",Serbia and Montenegro, 15:00,2006,665,6,0
Cape Town,Portugal,South Africa,21-06-2010,,Portugal,Group G,Cape Town Stadium,Korea DPR, 13:30,2010,738,7,0
Sapporo,Germany,Korea/Japan,01-06-2002,,Germany,Group E,Sapporo Dome,Saudi Arabia, 20:30,2002,584,8,0
Rio De Janeiro,Germany,Brazil,13-07-2014,Germany win after extra time,Argentina,Final,Estadio do Maracana,Germany, 16:00,2014,829,0,1
Rio De Janeiro,Germany,Brazil,13-07-2014,Germany win after extra time,Argentina,Final,Estadio do Maracana,Germany, 16:00,2014,852,0,1
Natal,Mexico,Brazil,13-06-2014,,Cameroon,Group A,Estadio das Dunas,Mexico, 13:00,2014,774,0,1
Recife,Costa Rica,Brazil,20-06-2014,,Italy,Group D,Arena Pernambuco,Costa Rica, 13:00,2014,796,0,1
Natal,Uruguay,Brazil,24-06-2014,,Italy,Group D,Estadio das Dunas,Uruguay, 13:00,2014,809,0,1
Belo Horizonte,Argentina,Brazil,21-06-2014,,IR Iran,Group F,Estadio Mineirao,Argentina, 13:00,2014,799,0,1
Cuiaba,Nigeria,Brazil,21-06-2014,,Bosnia and Herzegovina,Group F,Arena Pantanal,Nigeria, 18:00,2014,801,0,1
Recife,Germany,Brazil,26-06-2014,,USA,Group G,Arena Pernambuco,Germany, 13:00,2014,817,0,1
Rio De Janeiro,Belgium,Brazil,22-06-2014,,Russia,Group H,Estadio do Maracana,Belgium, 13:00,2014,802,0,1
Sao Paulo,Belgium,Brazil,26-06-2014,,Korea Republic,Group H,Arena de Sao Paulo,Belgium, 17:00,2014,819,0,1
Brasilia,Argentina,Brazil,05-07-2014,,Belgium,Quarter-finals,Estadio Nacional,Argentina, 13:00,2014,832,0,1
Brasilia,Argentina,Brazil,05-07-2014,,Belgium,Quarter-finals,Estadio Nacional,Argentina, 13:00,2014,847,0,1
Rio De Janeiro,Germany,Brazil,04-07-2014,,France,Quarter-finals,Estadio do Maracana,Germany, 13:00,2014,826,0,1
Rio De Janeiro,Germany,Brazil,04-07-2014,,France,Quarter-finals,Estadio do Maracana,Germany, 13:00,2014,845,0,1
Sao Paulo,Argentina,Brazil,01-07-2014,Argentina win after extra time,Switzerland,Round of 16,Arena de Sao Paulo,Argentina, 13:00,2014,835,0,1
Sao Paulo,Argentina,Brazil,01-07-2014,Argentina win after extra time,Switzerland,Round of 16,Arena de Sao Paulo,Argentina, 13:00,2014,843,0,1
Lens,Denmark,France,12-06-1998,,Saudi Arabia,Group C,Stade Felix Bollaert,Denmark, 17:30,1998,522,0,1
Paris,Nigeria,France,19-06-1998,,Bulgaria,Group D,Parc des Princes,Nigeria, 17:30,1998,539,0,1
Saint-Etienne,Yugoslavia,France,14-06-1998,,Iran,Group F,Stade Geoffroy Guichard,Yugoslavia, 17:30,1998,528,0,1
Nantes,Yugoslavia,France,25-06-1998,,USA,Group F,La Beaujoire,Yugoslavia, 21:00,1998,560,0,1
Montpellier,Colombia,France,22-06-1998,,Tunisia,Group G,La Mosson,Colombia, 17:30,1998,547,0,1
Lyon,Romania,France,15-06-1998,,Colombia,Group G,Stade de Gerland,Romania, 17:30,1998,531,0,1
Toulouse,Argentina,France,14-06-1998,,Japan,Group H,Stade Municipal,Argentina, 14:30,1998,527,0,1
Nantes,Croatia,France,20-06-1998,,Japan,Group H,La Beaujoire,Croatia, 14:30,1998,541,0,1
Bordeaux,Argentina,France,26-06-1998,,Croatia,Group H,Stade du Parc Lescure,Argentina, 16:00,1998,562,0,1
Bordeaux,Croatia,France,30-06-1998,,Romania,Round of 16,Stade du Parc Lescure,Croatia, 16:30,1998,571,0,1
Marseilles,Italy,France,27-06-1998,,Norway,Round of 16,Stade Vï¿½lodrome,Italy, 16:30,1998,565,0,1
Lens,France,France,28-06-1998,France win after extra time,Paraguay,Round of 16,Stade Felix Bollaert,France, 16:30,1998,567,0,1
Dortmund,Germany,Germany,14-06-2006,,Poland,Group A,"FIFA World Cup Stadium, Dortmund",Germany, 21:00,2006,661,0,1
Frankfurt/Main,England,Germany,10-06-2006,,Paraguay,Group B,"FIFA World Cup Stadium, Frankfurt",England, 15:00,2006,647,0,1
Berlin,Sweden,Germany,15-06-2006,,Paraguay,Group B,Olympiastadion,Sweden, 21:00,2006,664,0,1
Leipzig,Netherlands,Germany,11-06-2006,,Serbia and Montenegro,Group C,Zentralstadion,Netherlands, 15:00,2006,650,0,1
Cologne,Portugal,Germany,11-06-2006,,Angola,Group D,"FIFA World Cup Stadium, Cologne",Portugal, 21:00,2006,652,0,1
Berlin,Brazil,Germany,13-06-2006,,Croatia,Group F,Olympiastadion,Brazil, 21:00,2006,658,0,1
Kaiserslautern,Spain,Germany,23-06-2006,,Saudi Arabia,Group H,Fritz-Walter-Stadion,Spain, 16:00,2006,690,0,1
Berlin,Ukraine,Germany,23-06-2006,,Tunisia,Group H,Olympiastadion,Ukraine, 16:00,2006,689,0,1
Frankfurt/Main,France,Germany,01-07-2006,,Brazil,Quarter-finals,"FIFA World Cup Stadium, Frankfurt",France, 21:00,2006,704,0,1
Stuttgart,England,Germany,25-06-2006,,Ecuador,Round of 16,Gottlieb-Daimler-Stadion,England, 17:00,2006,695,0,1
Kaiserslautern,Italy,Germany,26-06-2006,,Australia,Round of 16,Fritz-Walter-Stadion,Italy, 17:00,2006,697,0,1
Nuremberg,Portugal,Germany,25-06-2006,,Netherlands,Round of 16,Franken-Stadion,Portugal, 21:00,2006,696,0,1
Munich,France,Germany,05-07-2006,,Portugal,Semi-finals,"FIFA World Cup Stadium, Munich",France, 21:00,2006,706,0,1
Seoul,Senegal,Korea/Japan,31-05-2002,,France,Group A,Seoul World Cup Stadium,Senegal, 20:30,2002,581,0,1
Daegu,South Africa,Korea/Japan,08-06-2002,,Slovenia,Group B,Daegu World Cup Stadium,South Africa, 15:30,2002,604,0,1
Incheon,Korea Republic,Korea/Japan,14-06-2002,,Portugal,Group D,Incheon Football Stadium,Korea Republic, 20:30,2002,626,0,1
Saitama,Cameroon,Korea/Japan,06-06-2002,,Saudi Arabia,Group E,Saitama Stadium 2002,Cameroon, 18:00,2002,599,0,1
Ibaraki,Argentina,Korea/Japan,02-06-2002,,Nigeria,Group F,Kashima Stadium,Argentina, 14:30,2002,585,0,1
Sapporo,England,Korea/Japan,07-06-2002,,Argentina,Group F,Sapporo Dome,England, 20:30,2002,602,0,1
Niigata,Mexico,Korea/Japan,03-06-2002,,Croatia,Group G,Niigata Stadium Big Swan,Mexico, 15:30,2002,591,0,1
Yokohama,Ecuador,Korea/Japan,13-06-2002,,Croatia,Group G,International Stadium Yokohama,Ecuador, 20:30,2002,623,0,1
Yokohama,Japan,Korea/Japan,09-06-2002,,Russia,Group H,International Stadium Yokohama,Japan, 20:30,2002,608,0,1
Ulsan,Germany,Korea/Japan,21-06-2002,,USA,Quarter-finals,Munsu Football Stadium,Germany, 20:30,2002,638,0,1
Osaka,Turkey,Korea/Japan,22-06-2002,Win on Golden Goal,Senegal,Quarter-finals,Osaka Nagai Stadium,Turkey, 20:30,2002,639,0,1
Jeju,Germany,Korea/Japan,15-06-2002,,Paraguay,Round of 16,Jeju World Cup Stadium,Germany, 15:30,2002,630,0,1
Rifu,Turkey,Korea/Japan,18-06-2002,,Japan,Round of 16,Miyagi Stadium,Turkey, 15:30,2002,635,0,1
Saitama,Brazil,Korea/Japan,26-06-2002,,Turkey,Semi-finals,Saitama Stadium 2002,Brazil, 20:30,2002,642,0,1
Seoul,Germany,Korea/Japan,25-06-2002,,Korea Republic,Semi-finals,Seoul World Cup Stadium,Germany, 20:30,2002,641,0,1
Johannesburg,Spain,South Africa,11-07-2010,Spain win after extra time,Netherlands,Final,Soccer City Stadium,Spain, 20:30,2010,772,0,1
Phokeng,Uruguay,South Africa,22-06-2010,,Mexico,Group A,Royal Bafokeng Sports Palace,Uruguay, 16:00,2010,741,0,1
Johannesburg,Argentina,South Africa,12-06-2010,,Nigeria,Group B,Ellis Park Stadium,Argentina, 16:00,2010,712,0,1
Polokwane,Slovenia,South Africa,13-06-2010,,Algeria,Group C,Peter Mokaba Stadium,Slovenia, 13:30,2010,714,0,1
Nelson Mandela Bay/Port Elizabeth,England,South Africa,23-06-2010,,Slovenia,Group C,Port Elizabeth Stadium,England, 16:00,2010,745,0,1
Tshwane/Pretoria,USA,South Africa,23-06-2010,,Algeria,Group C,Loftus Versfeld Stadium,USA, 16:00,2010,746,0,1
Nelson Mandela Bay/Port Elizabeth,Serbia,South Africa,18-06-2010,,Germany,Group D,Port Elizabeth Stadium,Serbia, 13:30,2010,729,0,1
Tshwane/Pretoria,Ghana,South Africa,13-06-2010,,Serbia,Group D,Loftus Versfeld Stadium,Ghana, 16:00,2010,715,0,1
Johannesburg,Germany,South Africa,23-06-2010,,Ghana,Group D,Soccer City Stadium,Germany, 20:30,2010,747,0,1
Durban,Netherlands,South Africa,19-06-2010,,Japan,Group E,Durban Stadium,Netherlands, 13:30,2010,732,0,1
Mangaung/Bloemfontein,Japan,South Africa,14-06-2010,,Cameroon,Group E,Free State Stadium,Japan, 16:00,2010,718,0,1
Nelspruit,Chile,South Africa,16-06-2010,,Honduras,Group H,Mbombela Stadium,Chile, 13:30,2010,723,0,1
Nelson Mandela Bay/Port Elizabeth,Chile,South Africa,21-06-2010,,Switzerland,Group H,Port Elizabeth Stadium,Chile, 16:00,2010,739,0,1
